visitors_per_day,pageviews_per_day,traffic_growth_rate,peak_hours_start,peak_hours_end,cpu_usage_avg,cpu_usage_peak,ram_usage_avg,ram_usage_max,disk_usage_avg,disk_usage_max,response_time,disk_read_iops,disk_write_iops,plugin_count,heavy_plugins,heavy_plugin_woocommerce,heavy_plugin_elementor,heavy_plugin_wpml,heavy_plugin_jetpack,heavy_plugin_buddypress,heavy_plugin_yoast,heavy_plugin_wordfence,php_version,cache_enabled,cdn_enabled,wp_type,recommended_capacity_score
18902,86202,11.94,12:00,16:30,23.21,39.7,33.17,50.37,53.23,55.37,436.04,359.45,297.87,21,,0,0,0,0,0,0,0,8.2,non,oui,performance,69.4979
19550,66424,31.0,10:15,18:15,17.31,34.5,42.16,98.4,28.85,47.51,549.3,302.19,413.32,52,"elementor,yoast",0,1,0,0,0,1,0,8.3,non,oui,small,78.3852
6829,24574,15.39,06:45,16:00,12.81,27.19,45.51,55.06,55.6,66.11,516.94,191.1,271.8,74,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.2,oui,oui,small,30.2174
31529,192233,77.94,08:30,20:45,18.49,37.56,37.83,62.31,51.67,63.51,842.66,730.53,553.04,40,"elementor,wpml,jetpack",0,1,1,1,0,0,0,7.4,non,oui,medium,100.0
148932,747873,31.97,09:00,17:00,69.71,85.92,90.68,100.0,48.9,55.77,3679.46,2219.6,2110.47,36,woocommerce,1,0,0,0,0,0,0,8.0,oui,non,performance,72.1243
104422,557928,64.65,06:45,17:00,60.05,100.0,70.8,99.04,55.89,69.18,2576.19,1687.71,1586.93,60,"woocommerce,wordfence",1,0,0,0,0,0,1,8.2,oui,non,performance,100.0
142241,743783,36.01,08:30,15:15,75.88,99.05,97.0,100.0,62.89,67.07,3425.61,2155.82,2122.94,75,"elementor,buddypress,wordfence",0,1,0,0,1,0,1,8.3,non,non,medium,100.0
38608,134834,47.23,10:00,18:00,5.0,22.07,42.04,53.84,49.95,70.04,1130.43,546.03,576.32,23,"woocommerce,wpml,jetpack",1,0,1,1,0,0,0,8.0,oui,non,medium,62.9672
89848,373979,68.88,12:30,19:45,49.17,72.74,71.9,89.44,40.87,50.89,2125.28,1259.09,1296.34,36,"woocommerce,jetpack,wordfence",1,0,0,1,0,0,1,8.1,oui,oui,performance,60.0369
133789,545985,56.39,10:15,21:15,66.85,83.66,97.0,100.0,91.39,100.0,3144.63,1708.51,1928.55,66,buddypress,0,0,0,0,1,0,0,7.4,oui,oui,performance,42.1891
52837,130840,9.5,11:45,17:00,36.64,54.09,46.05,80.3,48.33,54.6,1084.78,570.56,761.61,12,,0,0,0,0,0,0,0,8.1,non,oui,small,55.7136
98593,448928,71.91,10:45,20:00,50.43,68.77,78.31,100.0,46.54,53.75,2438.48,1448.95,1444.51,57,jetpack,0,0,0,1,0,0,0,8.3,oui,oui,performance,73.3039
103941,331113,42.15,07:45,18:15,54.71,67.91,80.59,100.0,10.93,13.33,2349.05,1159.56,1547.27,58,"elementor,jetpack",0,1,0,1,0,0,0,8.3,oui,non,small,62.2369
124851,185704,56.51,07:30,19:30,67.85,87.21,97.0,100.0,37.0,43.3,2959.8,725.74,1750.8,49,jetpack,0,0,0,1,0,0,0,8.3,oui,non,performance,70.1611
145424,922245,64.44,08:30,20:15,84.89,100.0,74.81,97.01,36.87,37.75,3392.14,2611.8,2022.3,18,buddypress,0,0,0,0,1,0,0,8.3,oui,non,small,70.4778
92298,314319,64.54,09:45,18:15,47.55,71.89,54.07,76.21,34.07,34.22,2210.19,1121.41,1271.95,3,"jetpack,wordfence",0,0,0,1,0,0,1,8.3,oui,oui,small,34.8107
87401,266960,40.37,09:30,17:15,40.0,58.55,61.85,76.79,44.82,69.65,2037.37,948.82,1231.96,34,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.2,oui,oui,medium,60.4101
130334,589757,49.56,10:30,23:45,59.31,74.02,86.34,100.0,44.88,55.39,3080.63,1805.75,1866.71,46,,0,0,0,0,0,0,0,8.1,oui,oui,small,72.1216
102694,370105,77.92,06:15,20:45,41.93,52.94,68.81,96.38,49.74,64.65,2432.81,1228.9,1468.1,29,,0,0,0,0,0,0,0,8.1,non,oui,small,100.0
54284,346328,57.79,12:30,21:15,42.28,66.75,77.2,100.0,64.74,68.57,1410.05,1132.98,898.61,63,"elementor,jetpack",0,1,0,1,0,0,0,8.2,non,oui,small,100.0
94539,138537,82.97,07:15,23:30,59.22,70.15,73.53,100.0,5.0,10.05,2373.99,592.38,1360.87,34,jetpack,0,0,0,1,0,0,0,8.2,oui,non,small,46.5904
82394,455482,80.85,11:00,18:00,42.23,59.64,46.41,58.87,53.77,53.87,2071.56,1444.53,1112.01,9,"elementor,wpml,jetpack,yoast",0,1,1,1,0,1,0,8.2,non,non,small,100.0
34352,45072,0.38,06:00,22:45,21.44,45.98,55.43,65.62,54.97,56.7,724.74,264.84,599.28,40,,0,0,0,0,0,0,0,8.3,oui,oui,performance,28.8249
77408,167918,38.21,09:00,18:45,32.88,49.96,60.08,75.17,33.85,36.45,1869.39,661.73,1124.39,25,"woocommerce,jetpack,wordfence",1,0,0,1,0,0,1,8.2,oui,oui,medium,38.5312
93554,198542,3.65,11:30,20:45,39.82,50.98,59.91,69.79,38.05,43.46,2172.12,775.79,1328.05,26,jetpack,0,0,0,1,0,0,0,7.4,oui,non,performance,61.987
135574,407456,18.53,09:00,20:15,74.28,90.11,75.96,85.69,88.41,93.74,3239.48,1311.6,1894.75,29,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.0,oui,oui,performance,70.5138
87092,508697,51.93,07:30,22:00,33.87,96.13,74.97,92.7,40.79,67.58,2028.99,1597.39,1283.9,56,"jetpack,wordfence",0,0,0,1,0,0,1,8.1,non,oui,performance,100.0
24779,61760,74.92,11:30,17:30,38.25,58.77,67.75,93.44,52.81,65.26,512.63,346.09,564.95,79,jetpack,0,0,0,1,0,0,0,8.0,oui,non,small,61.0725
148148,582174,22.33,11:45,15:30,75.09,91.48,97.0,100.0,52.8,55.82,3465.93,1741.27,2159.92,79,wpml,0,0,1,0,0,0,0,8.1,oui,non,medium,99.7959
86730,324013,37.58,11:45,21:00,40.39,52.2,59.56,74.02,63.79,66.67,1969.66,1117.3,1297.63,47,jetpack,0,0,0,1,0,0,0,8.2,oui,oui,small,45.5183
43101,105721,48.13,09:45,15:15,15.29,38.97,38.88,50.77,64.29,70.53,1026.96,489.82,621.34,19,"wpml,jetpack",0,0,1,1,0,0,0,8.3,oui,non,performance,59.0828
113177,413720,8.94,10:00,22:30,76.33,100.0,75.56,91.47,36.25,50.75,2727.87,1358.36,1596.84,29,wpml,0,0,1,0,0,0,0,8.0,non,oui,performance,100.0
57736,327522,0.01,09:45,18:30,27.67,40.36,31.25,100.0,40.7,63.73,1275.09,1143.72,783.02,3,"woocommerce,wordfence",1,0,0,0,0,0,1,8.3,oui,non,medium,37.4692
55539,272219,67.17,10:30,15:45,31.35,47.05,68.87,78.85,36.7,37.59,1156.19,986.71,897.55,74,"elementor,wordfence",0,1,0,0,0,0,1,8.2,oui,non,small,72.217
125924,412226,58.75,08:30,22:45,58.08,68.11,83.26,94.28,60.05,64.44,2904.7,1366.24,1768.34,36,woocommerce,1,0,0,0,0,0,0,8.0,oui,oui,medium,58.3716
130144,341942,19.38,06:00,15:30,68.68,87.48,74.37,84.95,9.54,32.05,2919.64,1141.18,1771.9,5,wordfence,0,0,0,0,0,0,1,8.3,oui,oui,performance,60.2854
78613,309148,0.16,11:00,15:45,40.73,81.85,73.08,100.0,63.61,77.54,1648.33,1090.23,1269.51,79,,0,0,0,0,0,0,0,8.2,oui,non,medium,77.0395
55983,133864,41.02,10:30,17:45,20.66,65.2,67.26,96.76,61.55,66.52,1354.64,539.65,958.12,74,elementor,0,1,0,0,0,0,0,8.2,oui,oui,medium,56.0862
129499,262256,68.47,09:30,19:15,86.24,100.0,85.11,100.0,47.94,48.6,3060.91,939.04,1911.76,60,"woocommerce,elementor,buddypress",1,1,0,0,1,0,0,8.0,oui,oui,medium,59.9694
26037,37233,46.4,08:00,16:45,17.93,34.78,36.38,67.85,35.97,37.89,777.47,223.73,396.1,22,"woocommerce,wpml,jetpack,buddypress",1,0,1,1,1,0,0,8.2,oui,oui,medium,35.8455
112092,140811,25.98,08:30,18:45,57.11,99.42,76.68,100.0,66.3,74.86,2690.19,571.77,1632.93,41,"woocommerce,buddypress",1,0,0,0,1,0,0,8.2,non,oui,small,77.5563
87628,556944,57.69,10:00,21:00,46.11,69.7,53.55,81.84,29.71,29.77,1931.01,1683.76,1210.38,17,"elementor,wpml",0,1,1,0,0,0,0,8.1,non,non,performance,100.0
128116,399072,77.91,06:30,16:00,68.85,87.22,85.13,100.0,45.61,48.12,2995.88,1316.88,1845.71,39,"woocommerce,elementor",1,1,0,0,0,0,0,8.1,oui,non,medium,86.4739
63114,88189,23.68,06:15,18:30,42.32,70.64,69.45,79.54,21.34,30.36,1372.43,387.12,1070.34,74,yoast,0,0,0,0,0,1,0,8.0,oui,oui,performance,62.2576
124813,534288,19.68,06:00,19:30,71.85,85.82,92.92,100.0,69.85,100.0,3096.4,1678.69,1837.63,74,"woocommerce,jetpack",1,0,0,1,0,0,0,7.4,non,oui,medium,100.0
2327,8589,5.37,08:00,17:30,10.75,21.75,45.17,93.4,54.09,63.83,121.83,62.3,229.19,75,wordfence,0,0,0,0,0,0,1,8.0,oui,oui,small,28.8189
113752,482840,76.66,12:00,22:45,64.71,80.99,74.4,85.8,37.89,45.25,2723.53,1546.88,1547.1,16,"woocommerce,jetpack",1,0,0,1,0,0,0,8.3,oui,oui,performance,51.0656
10522,42831,7.66,07:15,18:45,19.57,38.76,40.34,54.04,61.11,63.07,216.96,275.7,270.99,51,"jetpack,wordfence",0,0,0,1,0,0,1,8.2,oui,non,medium,59.0446
96378,166746,26.87,12:15,21:30,53.25,68.41,74.46,90.75,56.75,73.85,2259.9,652.2,1360.95,21,wpml,0,0,1,0,0,0,0,8.2,non,oui,medium,61.0026
29332,151562,59.52,09:00,22:45,17.35,28.33,34.87,47.29,44.84,58.69,643.53,632.39,399.19,10,"jetpack,wordfence",0,0,0,1,0,0,1,8.3,oui,non,medium,54.7327
144523,461649,73.26,08:45,16:15,60.29,78.26,78.4,100.0,58.76,66.67,3499.51,1489.68,2035.71,48,"elementor,jetpack",0,1,0,1,0,0,0,8.3,non,oui,medium,100.0
115411,747804,41.5,06:15,22:30,67.96,89.06,72.39,83.8,46.78,50.73,2798.89,2174.02,1605.59,14,"wpml,jetpack",0,0,1,1,0,0,0,8.0,oui,non,small,57.9818
15737,68171,70.09,07:45,22:45,12.74,50.19,56.71,88.4,59.5,84.54,420.96,343.92,431.98,79,"jetpack,wordfence",0,0,0,1,0,0,1,8.2,oui,non,small,55.5691
133812,508304,43.13,11:00,23:00,78.46,95.07,94.35,100.0,48.39,49.86,3317.21,1594.96,1830.18,19,"woocommerce,jetpack,buddypress",1,0,0,1,1,0,0,7.4,oui,non,medium,50.2359
37828,117849,78.76,06:15,17:30,26.25,41.48,35.81,51.61,17.14,40.98,836.0,496.71,556.6,18,jetpack,0,0,0,1,0,0,0,8.2,oui,oui,performance,48.8931
81869,332004,70.79,12:45,23:00,52.15,78.46,41.95,91.81,30.91,33.01,1980.48,1124.67,1121.88,5,"woocommerce,wordfence",1,0,0,0,0,0,1,8.0,oui,oui,small,49.7568
12836,47596,16.66,09:15,16:45,8.8,47.29,59.55,69.42,65.48,81.72,205.47,232.23,362.51,78,,0,0,0,0,0,0,0,8.3,oui,oui,medium,40.0447
15879,63299,22.17,11:00,22:45,19.86,50.3,60.01,70.94,23.38,43.49,369.25,315.93,402.64,78,"elementor,buddypress",0,1,0,0,1,0,0,7.4,oui,non,medium,80.718
36235,229827,13.09,11:15,18:30,27.6,39.82,53.83,66.53,51.15,51.28,897.23,832.39,655.3,70,"elementor,jetpack",0,1,0,1,0,0,0,8.0,oui,oui,small,57.3159
80186,268528,10.35,06:00,22:30,54.91,93.57,69.29,89.51,38.12,69.43,1785.91,967.25,1218.9,54,wpml,0,0,1,0,0,0,0,8.1,oui,non,medium,53.5181
81457,219030,77.9,06:45,15:30,59.99,75.51,60.96,80.34,50.14,87.46,1943.79,864.41,1206.76,42,woocommerce,1,0,0,0,0,0,0,8.0,oui,non,small,74.8626
128348,443338,4.67,11:45,18:30,75.11,90.36,79.32,95.4,33.09,38.13,3227.74,1434.44,1820.63,53,"woocommerce,elementor,buddypress,yoast",1,1,0,0,1,1,0,8.3,non,non,medium,100.0
24812,36629,57.63,09:30,15:00,18.96,33.38,28.24,45.0,29.37,40.79,567.49,207.36,362.11,1,jetpack,0,0,0,1,0,0,0,8.2,oui,oui,medium,27.5659
112434,406812,65.06,08:30,20:15,71.17,82.38,67.86,82.4,57.44,59.45,2580.92,1325.74,1521.6,20,"wpml,yoast,wordfence",0,0,1,0,0,1,1,7.4,non,non,medium,100.0
931,5660,7.25,11:30,23:30,12.2,27.64,29.03,45.8,57.0,58.28,156.43,62.28,138.59,41,"elementor,jetpack",0,1,0,1,0,0,0,8.1,non,oui,small,90.5431
43700,99004,12.29,07:30,21:00,20.81,38.74,44.18,75.87,55.17,60.5,973.24,394.43,728.43,44,wpml,0,0,1,0,0,0,0,8.0,non,oui,medium,72.9882
26293,43984,46.8,08:45,22:00,15.49,32.87,32.21,51.54,63.01,75.14,760.43,225.55,396.81,24,jetpack,0,0,0,1,0,0,0,8.3,oui,non,small,29.8754
18627,23930,53.34,12:45,22:15,33.31,48.3,46.64,58.2,54.2,55.11,522.78,168.21,308.56,22,"woocommerce,elementor,buddypress",1,1,0,0,1,0,0,8.1,oui,oui,small,35.2848
87700,404667,0.21,09:30,21:00,49.64,84.86,55.8,91.21,34.67,37.84,2268.08,1330.13,1238.21,23,"wpml,jetpack",0,0,1,1,0,0,0,8.2,non,non,small,96.6184
135108,709990,44.63,07:30,21:15,77.2,100.0,67.75,84.49,22.19,22.39,3340.74,2076.15,1864.06,11,elementor,0,1,0,0,0,0,0,8.0,oui,non,medium,55.8606
100063,476105,7.66,09:45,15:45,57.33,67.82,66.1,100.0,61.89,65.34,2449.3,1497.25,1412.2,37,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.0,oui,non,medium,57.4697
128121,588858,80.64,07:45,21:45,53.75,66.17,74.65,86.0,45.81,47.79,3015.72,1806.98,1822.85,38,jetpack,0,0,0,1,0,0,0,8.2,oui,oui,medium,38.9345
88737,490644,8.53,07:15,21:00,47.97,100.0,57.26,75.25,42.8,43.04,2247.5,1558.33,1301.97,28,elementor,0,1,0,0,0,0,0,8.0,oui,oui,small,29.0119
8104,46380,68.89,09:00,15:15,18.57,32.34,34.84,95.48,53.15,78.6,461.33,261.56,179.83,25,"elementor,wpml,jetpack,wordfence",0,1,1,1,0,0,1,8.0,oui,non,small,60.7433
51931,154847,70.41,08:30,21:00,29.43,51.52,50.87,86.34,31.43,41.42,1172.24,651.43,857.55,57,,0,0,0,0,0,0,0,7.4,non,non,small,100.0
123560,527837,73.52,11:45,16:00,58.29,87.28,54.71,75.78,54.48,55.28,2987.22,1663.05,1739.08,24,"jetpack,buddypress",0,0,0,1,1,0,0,8.3,oui,oui,small,64.3909
6679,31308,74.25,11:45,21:45,28.02,84.44,42.66,62.57,21.25,25.63,210.52,217.66,187.08,41,jetpack,0,0,0,1,0,0,0,8.3,oui,non,medium,70.3981
14627,44021,52.74,12:15,18:00,37.29,47.77,26.05,45.47,34.01,38.83,406.69,235.67,230.92,2,yoast,0,0,0,0,0,1,0,8.2,non,oui,small,53.6662
125079,571907,37.08,06:30,16:45,76.95,93.31,72.72,100.0,40.22,48.74,3089.01,1776.6,1803.89,38,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.2,non,non,medium,100.0
9539,44785,77.13,11:45,23:30,16.62,59.97,8.0,25.51,34.92,46.94,383.34,260.13,139.14,10,"woocommerce,elementor,jetpack,buddypress",1,1,0,1,1,0,0,8.2,non,oui,medium,83.517
143919,172824,66.52,11:45,16:30,66.13,77.41,86.86,100.0,48.79,53.49,3562.84,673.7,1970.32,14,"woocommerce,jetpack,yoast",1,0,0,1,0,1,0,8.1,oui,oui,medium,35.8864
113802,187787,52.5,11:45,17:30,57.46,74.45,87.12,100.0,16.64,24.11,2735.34,683.7,1664.59,58,"wpml,jetpack",0,0,1,1,0,0,0,8.0,oui,non,small,46.2576
99784,508366,33.39,07:15,17:15,40.79,53.01,59.95,85.62,37.75,38.27,2462.37,1549.01,1411.35,27,"woocommerce,wpml,jetpack,buddypress",1,0,1,1,1,0,0,8.2,oui,non,small,62.4857
80470,128750,81.22,12:00,15:30,55.12,73.22,49.08,83.78,41.51,52.97,1975.78,563.44,1166.57,25,elementor,0,1,0,0,0,0,0,8.2,non,oui,medium,87.2577
13446,52316,14.81,12:30,19:00,22.98,38.09,60.21,79.94,47.78,48.88,213.35,233.41,341.98,76,wpml,0,0,1,0,0,0,0,7.4,oui,oui,performance,46.1167
62211,89323,76.13,06:15,22:00,34.17,56.23,65.72,100.0,35.92,40.82,1796.52,383.23,977.33,53,"woocommerce,elementor,jetpack,yoast,wordfence",1,1,0,1,0,1,1,7.4,oui,non,small,80.6878
121173,677335,45.43,12:15,20:00,54.31,64.48,83.17,96.76,80.52,92.82,2826.51,2079.09,1816.14,79,wpml,0,0,1,0,0,0,0,7.4,oui,oui,small,48.482
135585,561191,44.47,11:45,15:45,76.61,100.0,87.92,98.0,65.88,77.03,3228.97,1718.5,1892.63,26,,0,0,0,0,0,0,0,8.3,oui,oui,medium,38.7416
67075,152926,18.56,09:15,20:45,37.11,61.92,67.05,77.84,67.9,78.86,1643.01,611.1,1082.71,57,"elementor,jetpack,buddypress,wordfence",0,1,0,1,1,0,1,8.2,oui,oui,medium,55.9974
125904,726715,27.63,12:45,19:15,64.68,76.2,70.34,81.58,11.7,34.99,3121.34,2130.33,1716.78,26,"elementor,wpml,jetpack,yoast",0,1,1,1,0,1,0,8.2,non,oui,medium,100.0
116501,213851,33.96,10:15,15:00,44.68,92.35,74.5,88.2,36.36,44.37,2592.32,806.04,1587.61,13,,0,0,0,0,0,0,0,8.1,oui,oui,medium,41.5366
8690,52225,73.52,08:15,20:00,22.7,53.18,49.08,57.45,41.56,45.21,342.67,273.98,301.47,64,"elementor,buddypress",0,1,0,0,1,0,0,8.1,oui,oui,small,56.3208
93045,591021,47.47,06:15,22:30,53.43,69.23,51.22,69.11,44.63,46.31,2122.61,1811.98,1273.42,9,wpml,0,0,1,0,0,0,0,8.2,oui,oui,medium,34.3307
92432,433191,46.76,11:30,17:15,34.04,69.78,72.83,85.85,68.91,97.41,2310.71,1402.69,1421.92,72,"jetpack,yoast,wordfence",0,0,0,1,0,1,1,8.1,oui,oui,medium,68.4942
81455,459656,46.22,07:45,20:45,32.12,62.79,54.15,100.0,30.82,39.68,2062.63,1427.15,1117.49,5,jetpack,0,0,0,1,0,0,0,7.4,oui,oui,small,23.9122
115852,644818,2.39,10:30,19:30,57.51,100.0,92.39,100.0,48.71,53.1,2684.14,1899.95,1681.13,45,elementor,0,1,0,0,0,0,0,8.1,oui,oui,small,40.348
133431,480902,77.41,11:00,16:00,53.15,68.2,84.28,100.0,38.69,67.5,3190.57,1510.09,1859.5,20,woocommerce,1,0,0,0,0,0,0,8.0,oui,non,small,77.0466
82596,152572,72.67,06:00,23:45,28.65,39.48,68.92,100.0,35.46,49.01,1897.65,589.24,1314.02,70,elementor,0,1,0,0,0,0,0,8.3,non,non,medium,100.0
48092,78910,65.31,06:15,15:45,24.67,54.21,58.44,72.09,54.98,76.77,1098.5,341.74,768.42,53,"woocommerce,elementor",1,1,0,0,0,0,0,8.3,oui,oui,medium,37.2256
147452,258060,58.97,10:45,17:00,71.92,88.44,85.18,100.0,13.2,20.53,3683.97,897.12,2004.1,13,"wpml,wordfence",0,0,1,0,0,0,1,8.2,oui,non,performance,75.4451
144547,566499,46.23,08:00,22:30,77.19,99.12,71.53,85.39,38.34,73.6,3568.57,1739.51,1991.94,11,yoast,0,0,0,0,0,1,0,8.3,oui,oui,medium,43.4496
102923,142851,36.91,12:00,19:15,44.71,71.19,81.78,100.0,53.94,55.1,2518.76,629.42,1619.24,80,jetpack,0,0,0,1,0,0,0,8.0,non,oui,small,92.5824
96114,359904,34.37,07:00,22:30,44.83,75.53,70.29,100.0,34.6,42.48,2296.32,1220.22,1364.57,28,woocommerce,1,0,0,0,0,0,0,7.4,non,oui,medium,94.4766
15666,42614,8.33,10:00,23:15,12.29,22.76,29.45,52.15,47.22,89.3,454.0,251.64,329.65,42,"woocommerce,jetpack",1,0,0,1,0,0,0,8.2,oui,oui,performance,37.532
60272,350836,40.5,11:30,20:30,23.26,37.85,54.29,100.0,53.31,59.71,1442.03,1168.24,924.18,40,elementor,0,1,0,0,0,0,0,8.0,oui,oui,medium,54.6576
29784,50031,68.4,08:00,21:00,29.39,50.38,76.85,100.0,75.79,83.48,925.11,278.72,601.0,80,"woocommerce,jetpack",1,0,0,1,0,0,0,8.3,oui,non,small,37.3125
77258,371180,41.12,06:30,21:15,42.25,84.29,72.51,84.41,63.97,67.57,1906.63,1272.45,1254.62,80,"woocommerce,wordfence",1,0,0,0,0,0,1,7.4,oui,oui,medium,59.432
123946,202076,47.02,09:15,19:00,65.76,87.39,76.37,94.96,34.16,37.91,3038.25,724.04,1721.02,33,"woocommerce,elementor,wpml",1,1,1,0,0,0,0,8.3,non,non,small,93.441
33718,134778,23.57,09:45,22:45,11.53,27.73,31.28,53.39,22.09,33.46,675.82,577.05,527.82,20,,0,0,0,0,0,0,0,8.1,oui,non,medium,51.5829
149514,444209,16.31,11:30,23:30,78.32,100.0,78.87,100.0,52.78,61.47,3525.65,1493.28,2114.27,45,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.2,non,non,small,100.0
19473,80064,66.44,12:30,21:45,24.93,49.01,27.52,62.67,27.56,36.8,607.8,388.29,364.83,27,"woocommerce,elementor,yoast,wordfence",1,1,0,0,0,1,1,8.1,non,non,performance,100.0
14796,23502,40.89,06:30,22:00,30.76,49.57,55.37,65.63,56.76,60.72,449.26,184.44,321.25,51,elementor,0,1,0,0,0,0,0,8.1,oui,oui,medium,37.8189
146173,562873,1.31,12:15,23:30,58.78,70.52,89.77,100.0,57.18,69.9,3496.98,1745.53,2067.84,54,"elementor,wpml",0,1,1,0,0,0,0,8.2,oui,oui,medium,71.0142
15094,58810,63.41,12:15,22:00,13.07,25.8,23.95,45.96,31.23,35.17,323.99,301.5,281.59,30,"wpml,jetpack,wordfence",0,0,1,1,0,0,1,8.3,oui,non,medium,67.2435
110291,625474,24.49,09:30,16:30,46.77,59.08,73.95,88.84,44.14,59.26,2646.07,1879.38,1568.91,21,,0,0,0,0,0,0,0,8.1,non,oui,performance,100.0
114520,171468,46.93,11:00,16:15,73.34,100.0,81.54,96.02,72.04,100.0,2783.53,683.39,1670.11,59,"wpml,jetpack,yoast,wordfence",0,0,1,1,0,1,1,8.2,oui,oui,small,58.9526
49550,91829,63.78,11:30,18:30,34.4,68.35,59.77,72.53,46.96,62.04,1325.86,440.09,827.31,64,"woocommerce,buddypress",1,0,0,0,1,0,0,8.1,non,oui,small,81.1681
9699,62025,2.69,12:45,15:30,26.27,56.1,15.94,28.18,69.17,81.17,319.44,301.31,169.27,13,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.1,oui,non,medium,60.666
46307,175155,0.77,09:15,16:00,16.36,28.24,60.43,86.69,45.2,58.12,1124.55,731.14,727.98,51,"woocommerce,elementor,wpml,buddypress,yoast",1,1,1,0,1,1,0,8.2,oui,non,small,60.8687
10330,51289,5.12,11:00,18:00,8.88,19.14,26.32,46.29,62.19,63.78,386.28,275.85,195.05,26,"wpml,wordfence",0,0,1,0,0,0,1,8.2,oui,oui,small,36.6636
100853,276931,54.23,06:30,23:45,43.3,70.67,65.95,100.0,51.75,71.41,2401.27,963.12,1473.3,49,"jetpack,yoast",0,0,0,1,0,1,0,8.1,oui,oui,small,41.0001
133328,605254,59.23,07:45,18:30,56.76,69.28,83.2,100.0,53.62,59.15,3518.27,1871.28,1962.16,68,"woocommerce,elementor,wpml,jetpack",1,1,1,1,0,0,0,8.2,non,oui,medium,100.0
149563,515001,25.99,10:00,19:00,83.49,100.0,93.64,100.0,21.87,28.65,3574.69,1626.07,2130.32,47,elementor,0,1,0,0,0,0,0,8.2,non,non,medium,100.0
120078,673441,70.03,06:30,17:15,56.26,76.1,74.68,97.28,25.6,28.84,2878.23,1967.52,1632.15,19,,0,0,0,0,0,0,0,8.3,oui,non,medium,95.1647
116207,406838,84.13,08:45,15:15,54.86,100.0,73.2,100.0,52.46,55.06,2802.04,1364.21,1670.56,40,elementor,0,1,0,0,0,0,0,8.0,non,non,small,100.0
132241,632961,12.17,07:30,21:45,76.54,100.0,71.27,91.97,36.28,44.95,3198.01,1885.63,1803.18,14,woocommerce,1,0,0,0,0,0,0,8.0,oui,non,performance,100.0
115493,341973,69.18,12:15,21:45,65.91,83.16,84.01,94.0,60.46,64.9,2733.07,1163.29,1679.19,57,elementor,0,1,0,0,0,0,0,8.2,oui,oui,medium,50.88
97595,222987,53.19,11:45,19:30,55.05,81.77,64.3,80.09,29.61,30.48,2188.52,823.5,1347.12,15,,0,0,0,0,0,0,0,8.0,oui,oui,small,40.0688
149439,351797,64.49,09:45,19:30,60.49,73.94,96.1,100.0,59.15,67.33,3735.01,1200.46,2206.57,78,jetpack,0,0,0,1,0,0,0,8.3,non,oui,medium,100.0
48414,203296,53.77,09:00,20:15,30.38,62.94,53.03,82.72,61.19,70.87,910.86,738.54,794.68,56,"woocommerce,jetpack",1,0,0,1,0,0,0,8.1,non,non,small,100.0
61944,235495,69.92,11:15,22:45,43.29,54.65,78.64,100.0,27.86,48.09,1482.37,831.9,974.88,60,jetpack,0,0,0,1,0,0,0,8.0,non,non,medium,100.0
135952,669243,37.33,09:30,21:45,68.43,100.0,71.76,86.55,34.13,60.45,3357.29,1987.55,1807.71,2,"elementor,jetpack",0,1,0,1,0,0,0,8.0,oui,non,small,63.2926
46688,265919,41.95,08:15,16:30,30.29,51.47,35.57,51.85,35.7,85.34,969.82,958.82,661.03,4,"woocommerce,elementor",1,1,0,0,0,0,0,8.0,oui,non,medium,59.4334
44843,62567,6.97,08:45,23:30,27.08,52.07,56.91,91.97,68.87,72.61,934.44,306.49,794.56,73,"elementor,jetpack",0,1,0,1,0,0,0,8.3,oui,non,medium,35.2117
22855,124225,11.43,12:30,19:45,23.88,37.67,21.76,47.89,30.86,32.47,588.18,551.92,359.12,6,elementor,0,1,0,0,0,0,0,8.2,oui,non,performance,56.9779
41363,238181,19.17,10:00,22:00,21.58,35.14,58.28,91.79,30.02,30.28,1156.71,861.77,767.92,80,"elementor,wordfence",0,1,0,0,0,0,1,8.2,oui,oui,small,48.7052
89067,442476,2.63,12:30,17:15,42.52,67.22,71.22,100.0,69.8,72.4,2129.84,1468.95,1313.92,57,"elementor,wordfence",0,1,0,0,0,0,1,8.3,oui,oui,performance,55.2926
132966,638505,5.88,06:45,23:45,61.23,84.16,95.41,100.0,61.01,64.86,3139.83,1942.11,1908.52,48,buddypress,0,0,0,0,1,0,0,8.2,oui,oui,medium,45.5885
20482,126475,67.7,09:15,15:30,15.59,57.97,56.38,82.25,57.93,62.59,642.77,505.08,444.07,61,yoast,0,0,0,0,0,1,0,8.2,oui,non,small,43.3648
102140,604207,53.58,12:45,19:15,44.54,55.7,83.32,100.0,57.93,64.39,2460.22,1837.99,1543.53,71,"woocommerce,wordfence",1,0,0,0,0,0,1,8.2,oui,oui,small,49.0883
